endpoint,scaffold,records,positives,prevalence
SR-ARE,O=C(Cn1cnnn1)NC1C(=O)N2C=C(CSc3nncs3)CSC12,2,1,1.0
SR-ARE,O=C(NC(CCNS(=O)(=O)c1ccccc1)Cc1ccccc1)OC1CCOC1,2,0,
SR-ARE,O=C(NC1C(=O)N2CCSC12)C(NC(=O)N1CCNC1=O)c1ccccc1,2,0,
SR-ARE,O=C(NC1C(=O)N2CCSC12)c1conc1-c1ccccc1,2,0,0.0
SR-ARE,O=C(NC1CCCCC1)NS(=O)(=O)c1ccccc1,2,0,0.0
SR-ARE,O=C(NC1N=C(c2ccccc2)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,2,0,0.0
SR-ARE,O=C(NC1OC2C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O)C1CNC2Cc3c[nH]c4cccc(c34)C2C1,2,0,
SR-ARE,O=C(NCCc1ccccc1)c1ccccc1,2,0,0.0
SR-ARE,O=C(NCc1ccccc1)c1ccccc1,2,0,0.0
SR-ARE,O=C(NN1CCCCC1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,2,1,1.0
SR-ARE,O=C(NN=Cc1ccco1)c1ccccc1,2,2,1.0
SR-ARE,O=C(NS(=O)(=O)c1ccccc1)n1nc[nH]c1=O,2,0,0.0
SR-ARE,O=C(Nc1ccc(C(=O)N2CCCCc3ccccc32)cc1)c1ccccc1,2,0,0.0
SR-ARE,O=C(Nc1ccccc1)C1CC1,2,2,1.0
SR-ARE,O=C(Nc1ccccc1)NC1CCCCC1,2,0,0.0
SR-ARE,O=C(Nc1ccccc1)c1ccc2ccccc2c1,2,1,1.0
SR-ARE,O=C(Nc1ccccn1)C1=Cc2ccccc2S(=O)(=O)N1,2,0,0.0
SR-ARE,O=C(Nc1ncccn1)NS(=O)(=O)c1ccccn1,2,0,0.0
SR-ARE,O=C(OC1CCCCC1)c1ccccc1,2,0,0.0
SR-ARE,O=C(OC1CCCNC1)C(c1ccccc1)c1ccccc1,2,0,0.0
SR-ARE,O=C(OC1CCC[NH2+]C1)C(c1ccccc1)c1ccccc1,2,0,0.0
SR-ARE,O=C(OCCOC(=O)c1ccccc1)c1ccccc1,2,0,0.0
SR-ARE,O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,2,0,0.0
SR-ARE,O=C(OCc1ccccc1)C1CC1,2,0,0.0
SR-ARE,O=C(OCc1coc(Cc2ccccc2)c1)C1CC1,2,1,0.5
SR-ARE,O=C(Oc1ccc2c(c1)CCC1C2CCC2CCCC21)c1ccccc1,2,0,0.0
SR-ARE,O=C(Oc1ccc2ccccc2c1)c1ccccc1,2,1,1.0
SR-ARE,O=C(Oc1ccccc1)Oc1ccccc1,2,0,0.0
SR-ARE,O=C(SCCC(=O)N1CCC(Sc2ccccc2)C1)c1ccccc1,2,0,0.0
SR-ARE,O=C(c1ccccc1)c1ccc[nH]1,2,1,0.5
SR-ARE,O=C1C(=C2Nc3ccccc3C2=O)Nc2ccccc21,2,1,0.5
SR-ARE,O=C1C(N=CN2CCCCCC2)C2SCCN12,2,0,0.0
SR-ARE,O=C1C(N=Nc2ccccc2)C=NN1c1ccccc1,2,0,0.0
SR-ARE,O=C1C=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CCCCO4)CCC3C12,2,0,0.0
SR-ARE,O=C1C=C2C3CCCCC3CCC2C2CCC3CCCCC3C12,2,1,1.0
SR-ARE,O=C1C=C2CCC3C(CCC4C(OC(=O)CCc5ccccc5)CCC43)C2CC1,2,0,
SR-ARE,O=C1C=C2CCC3C(CCC4C3CC3OCOC34)C2CC1,2,0,0.0
SR-ARE,O=C1C=C2CCC3C4CCC(=O)C4CCC3C2CC1,2,0,0.0
SR-ARE,O=C1C=C2CCC3C4CCCC4CC(=O)C3C2CC1,2,0,0.0
SR-ARE,O=C1C=CCC1,2,0,0.0
SR-ARE,O=C1C=COC1,2,0,0.0
SR-ARE,O=C1CC(c2ccccc2)C(=O)N1,2,0,0.0
SR-ARE,O=C1CC(c2ccccc2)Oc2cc(OC3CCCC(COC4CCCCO4)O3)ccc21,2,0,0.0
SR-ARE,O=C1CC(c2ccccc2)Sc2ccccc2N1,2,0,0.0
SR-ARE,O=C1CC2CC(SC3CCNC3)=CN12,2,0,0.0
SR-ARE,O=C1CC2CCC1C2,2,0,0.0
SR-ARE,O=C1CC2CCCC2C2CCC3CCCCC3C12,2,0,0.0
SR-ARE,O=C1CC2N1CCS2(=O)=O,2,0,
SR-ARE,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,2,0,0.0
SR-ARE,O=C1CC2SCC=CN12,2,0,0.0
SR-ARE,O=C1CC=CCCCCC2CCCC(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C=CC2CCCCC2)CCC1,2,0,
SR-ARE,O=C1CCC(c2ccccc2)=NN1,2,0,0.0
SR-ARE,O=C1CCC(c2ccccc2)C(=O)N1,2,0,0.0
SR-ARE,O=C1CCC2=C(CCC3C2CCC2CCCC23)C1,2,0,
SR-ARE,O=C1CCC2C(CCC3C4CCCC4CCC23)C1,2,1,1.0
SR-ARE,O=C1CCC2C1CCC1c3ccccc3CCC12,2,0,0.0
SR-ARE,O=C1CCC2C3Cc4cccc5c4C2(CCN3)C1O5,2,0,0.0
SR-ARE,O=C1CCC=CCC(=O)CC(CCC2CCCCC2)OC(=O)C2CCCCN2C(=O)C(=O)C2CCCC(CCC=CC=CC=CCCC1)O2,2,0,
SR-ARE,O=C1CCCC(=O)C1C(=O)c1ccccc1,2,0,0.0
SR-ARE,O=C1CCCC1=O,2,0,0.0
SR-ARE,O=C1CCCCCO1,2,0,0.0
SR-ARE,O=C1CCCS1,2,0,0.0
SR-ARE,O=C1CCO1,2,0,0.0
SR-ARE,O=C1CN2CCOC2(c2ccccc2)c2ccccc2N1,2,0,0.0
SR-ARE,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CCSSCC(C(=O)N2CCCC2)NC(=O)CN1,2,0,
SR-ARE,O=C1CNC(=O)N1c1ccccc1,2,1,0.5
SR-ARE,O=C1COC(=O)N1,2,0,0.0
SR-ARE,O=C1Cc2ccccc2N1,2,1,0.5
SR-ARE,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,2,0,0.0
SR-ARE,O=C1NC(=O)C(c2ccccc2)N1,2,0,0.0
SR-ARE,O=C1NC(=O)C2(CCOc3ccccc32)N1,2,0,0.0
SR-ARE,O=C1NC(=O)c2cccc3cccc1c23,2,1,0.5
SR-ARE,O=C1NCC(COc2ccccc2)O1,2,0,0.0
SR-ARE,O=C1NCc2cncn2-c2ccccc21,2,0,0.0
SR-ARE,O=C1Nc2ccccc2C1(c1ccccc1)c1ccccc1,2,0,0.0
SR-ARE,O=C1Nc2ccccc2C1=O,2,1,1.0
SR-ARE,O=C1OC(=O)C2C3C=CC(C3)C12,2,0,0.0
SR-ARE,O=C1OCC2C(OC3CCC4OCOCC4O3)c3cc4c(cc3C(c3ccccc3)C12)OCO4,2,0,
SR-ARE,O=C1OCC2Cc3cc4c(cc3C(c3ccccc3)C12)OCO4,2,0,
SR-ARE,O=C1c2cc3ccc(OC4CC(OC5CCCCO5)CCO4)cc3cc2CCC1OC1CC(OC2CC(OC3CCCCO3)CCO2)CCO1,2,0,
SR-ARE,O=C1c2ccccc2-c2ccccc21,2,0,0.0
SR-ARE,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,2,0,
SR-ARE,O=C1c2ccccc2C(=O)c2c(Nc3ccccc3)cccc21,2,2,1.0
SR-ARE,O=C1c2ccccc2CN1c1ccccc1,2,0,0.0
SR-ARE,O=C1c2ccccc2Cc2ccccc21,2,0,0.0
SR-ARE,O=S(=O)(NC1CCCCC1)c1ccccc1,2,0,0.0
SR-ARE,O=S(=O)(Nc1ccccc1)c1nc2ccncn2n1,2,0,0.0
SR-ARE,O=S(=O)(Nc1ccno1)c1ccccc1,2,0,0.0
SR-ARE,O=S(=O)(Nc1ccon1)c1ccccc1,2,0,0.0
SR-ARE,O=S1(=O)CCCC1,2,0,0.0
SR-ARE,O=S1(=O)CCCc2ccsc21,2,0,0.0
SR-ARE,O=S1(=O)NC(Cc2ccccc2)Nc2ccccc21,2,0,0.0
SR-ARE,O=S1(=O)NC=Nc2ccccc21,2,0,0.0
SR-ARE,O=S1OCC2C3C=CC(C3)C2CO1,2,2,1.0
SR-ARE,O=[PH]1OCC2OC(n3cnc4cncnc43)CC2O1,2,0,0.0
SR-ARE,O=c1[nH]c(=O)c2ccccc2[nH]1,2,0,0.0
SR-ARE,O=c1[nH]cnn1-c1ccccc1,2,0,0.0
SR-ARE,O=c1[nH]nnc2ccccc12,2,2,1.0
SR-ARE,O=c1c(CCN2CCC(c3noc4ccccc34)CC2)cnc2n1CCCC2,2,0,0.0
SR-ARE,O=c1c(OC2CCCC(COC3CCCCO3)O2)c(-c2ccccc2)oc2ccccc12,2,0,0.0
SR-ARE,O=c1ccc(-c2ccncc2)c[nH]1,2,0,0.0
SR-ARE,O=c1cccc2c(c1)CCCc1ccccc1-2,2,1,1.0
SR-ARE,O=c1ccn(-c2ccccc2)c2nc(N3CC4CC4C3)ccc12,2,2,1.0
SR-ARE,O=c1ccn2c3c(cccc13)CCC2,2,0,0.0
SR-ARE,O=c1ccoc2cccc(OCCCOc3cccc4occc(=O)c34)c12,2,0,0.0
SR-ARE,O=c1ccoc2ccccc12,2,0,0.0
SR-ARE,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,2,0,0.0
SR-ARE,O=c1nccc[nH]1,2,0,0.0
SR-ARE,O=c1ncccn1C1CSCO1,2,0,0.0
SR-ARE,O=c1ncncn1C1CCCO1,2,1,0.5
SR-ARE,O=c1oc2ccccc2cc1Cc1cc2ccccc2oc1=O,2,1,1.0
SR-ARE,O=c1oc2ccccc2cc1Cc1ccccc1,2,0,0.0
SR-ARE,S=C(Nc1ccccc1)Nc1ccccc1,2,0,
SR-ARE,S=C(c1ccccc1)N1CCOCC1,2,0,0.0
SR-ARE,S=[PH](Oc1ccccc1)c1ccccc1,2,0,0.0
SR-ARE,S=c1[nH]cc[nH]1,2,0,0.0
SR-ARE,[N+]=C1C=CC(=C(c2ccccc2)c2cccc3ccccc23)C=C1,2,0,0.0
SR-ARE,c1c2c(cc3c1OCO3)CNCC2,2,0,0.0
SR-ARE,c1cc(OCC2CO2)ccc1Cc1ccc(OCC2CO2)cc1,2,1,0.5
SR-ARE,c1cc2c3c(cccc3c1)CC2,2,0,0.0
SR-ARE,c1ccc(-c2c3ccccc3[o+]c3ccccc23)cc1,2,1,0.5
SR-ARE,c1ccc(-c2cc(CCCCCCc3ccc(OC4CCCCO4)c(-c4ccccc4)c3)ccc2OC2CCCCO2)cc1,2,0,0.0
SR-ARE,c1ccc(-c2ccon2)cc1,2,0,0.0
SR-ARE,c1ccc(-c2cncnc2)cc1,2,2,1.0
SR-ARE,c1ccc(-c2nc3ccccc3s2)cc1,2,0,
SR-ARE,c1ccc(-c2nccc3ccccc23)cc1,2,0,
SR-ARE,c1ccc(-c2nccs2)cc1,2,0,0.0
SR-ARE,c1ccc(-c2ncncn2)cc1,2,0,0.0
SR-ARE,c1ccc(-n2cccc2)cc1,2,0,
SR-ARE,c1ccc(-n2cccn2)cc1,2,1,0.5
SR-ARE,c1ccc(-n2ccnc2)cc1,2,0,0.0
SR-ARE,c1ccc(-n2cncn2)cc1,2,0,0.0
SR-ARE,c1ccc(C(COc2ncccn2)c2ccccc2)cc1,2,0,0.0
SR-ARE,c1ccc(C(Cn2cncn2)Cn2cncn2)cc1,2,0,0.0
SR-ARE,c1ccc(C(OC2CC3CCC(C2)N3)c2ccccc2)cc1,2,0,
SR-ARE,c1ccc(C(OC2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,2,0,0.0
SR-ARE,c1ccc(C(c2ccccc2)c2cncnc2)cc1,2,1,0.5
SR-ARE,c1ccc(C2(c3ccccc3)CCCCC2)cc1,2,1,0.5
SR-ARE,c1ccc(C2=NCc3nncn3-c3sccc32)cc1,2,0,0.0
SR-ARE,c1ccc(C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,2,1,0.5
SR-ARE,c1ccc(C2CN3CCSC3=N2)cc1,2,0,0.0
SR-ARE,c1ccc(C2CNCCc3ccccc32)cc1,2,0,
SR-ARE,c1ccc(CC2CCCC2Cn2cncn2)cc1,2,1,1.0
SR-ARE,c1ccc(CCCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)cc1,2,0,
SR-ARE,c1ccc(CCCCNCCc2ccccc2)cc1,2,0,0.0
SR-ARE,c1ccc(CCCN2CCOCC2)cc1,2,0,
SR-ARE,c1ccc(CCN2CCC(c3ccccc3)CC2)cc1,2,0,0.0
SR-ARE,c1ccc(CCN2CCC3CC2Cc2ccccc23)cc1,2,0,
SR-ARE,c1ccc(CCNCCCCCCNCCc2ccccc2)cc1,2,0,
SR-ARE,c1ccc(CN2CCCCC2)cc1,2,0,0.0
SR-ARE,c1ccc(CN2CCNCC2)cc1,2,0,0.0
SR-ARE,c1ccc(CN2CCc3sccc3C2)cc1,2,0,0.0
SR-ARE,c1ccc(CNC2CCCCC2)cc1,2,0,0.0
SR-ARE,c1ccc(CNc2ncccn2)cc1,2,0,0.0
SR-ARE,c1ccc(C[NH2+]CCOCCOc2ccccc2)cc1,2,2,1.0
SR-ARE,c1ccc(Cc2c[nH]cn2)cc1,2,0,0.0
SR-ARE,c1ccc(N=[NH+]c2ccccc2)cc1,2,2,1.0
SR-ARE,c1ccc(NC2=NCCN2)cc1,2,0,
SR-ARE,c1ccc(NC2CCNCC2)cc1,2,1,0.5
SR-ARE,c1ccc(NCc2cnc3ncncc3n2)cc1,2,0,
SR-ARE,c1ccc(Nc2ccc3ccccc3c2)cc1,2,1,0.5
SR-ARE,c1ccc(Nc2ncccn2)cc1,2,1,0.5
SR-ARE,c1ccc(Nc2ncncn2)cc1,2,0,
SR-ARE,c1ccc(OCCN2CCCCC2)cc1,2,0,0.0
SR-ARE,c1ccc(OCCOc2ccccc2)cc1,2,0,0.0
SR-ARE,c1ccc(OCn2cncn2)cc1,2,0,0.0
SR-ARE,c1ccc(Oc2nc3ccccc3o2)cc1,2,1,1.0
SR-ARE,c1ccc([SiH2]c2ccccc2)cc1,2,0,0.0
SR-ARE,c1ccc([Sn+](c2ccccc2)c2ccccc2)cc1,2,1,1.0
SR-ARE,c1ccc2[nH]c(-c3cscn3)nc2c1,2,0,0.0
SR-ARE,c1ccc2[s+]c3ccccc3nc2c1,2,2,1.0
SR-ARE,c1ccc2c(c1)-c1cccc3cccc-2c13,2,0,0.0
SR-ARE,c1ccc2c(c1)CC(N1CCNCC1)c1ccccc1S2,2,0,0.0
SR-ARE,c1ccc2c(c1)CCC1CCCCC21,2,0,0.0
SR-ARE,c1ccc2c(c1)CCNC2,2,0,0.0
SR-ARE,c1ccc2c(c1)Cc1ccccc1C(N1CCNCC1)=N2,2,0,0.0
SR-ARE,c1ccc2c(c1)Cc1ccccc1O2,2,0,0.0
SR-ARE,c1ccc2c(c1)Cc1cccnc1O2,2,0,0.0
SR-ARE,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1O2,2,0,0.0
SR-ARE,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1S2,2,0,0.0
SR-ARE,c1ccc2c(c1)NCCO2,2,1,0.5
SR-ARE,c1ccc2c(c1)Oc1ccccc1O2,2,1,0.5
SR-ARE,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,2,0,
SR-ARE,c1ccc2c(c1)Sc1ccccc1N2CCC1CCCCN1,2,0,0.0
SR-ARE,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,2,2,1.0
SR-ARE,c1ccc2c(c1)oc1ccccc12,2,0,0.0
SR-ARE,c1ccc2cc3c(ccc4ccccc43)cc2c1,2,2,1.0
SR-ARE,c1ccc2cccc-2cc1,2,0,
SR-ARE,c1ccc2cnccc2c1,2,0,0.0
SR-ARE,c1ccc2nc3c(cc2c1)CCCC3,2,0,0.0
SR-ARE,c1ccc2ncncc2c1,2,0,0.0
SR-ARE,c1ccc2occc2c1,2,0,0.0
SR-ARE,c1ccc2sccc2c1,2,0,0.0
SR-ARE,c1cn(C2CCCO2)cn1,2,0,0.0
SR-ARE,c1cnc2[nH]ncc2c1,2,0,0.0
SR-ARE,c1cncc(C2CCCN2)c1,2,0,0.0
SR-ARE,c1coc(-c2nnco2)c1,2,2,1.0
SR-ARE,c1ncc2[nH]cnc2n1,2,0,0.0
SR-ARE,c1nnc[nH]1,2,0,0.0
SR-ARE,C(#CC(c1ccccc1)c1ccccc1)CN1CCCC1,1,0,0.0
SR-ARE,C(#Cc1ccccn1)c1ccc2c(c1)CCCS2,1,0,
SR-ARE,C(=C(OCCOc1ccccc1)c1ccccc1)n1ccnc1,1,0,
SR-ARE,C(=C1CCCC1Cn1cncn1)c1ccccc1,1,0,0.0
SR-ARE,C(=C1c2ccccc2-c2ccccc21)c1ccccc1,1,0,
SR-ARE,C(=CC1CCC2OC(=Cc3ccccc3)CC12)CC1CCCCC1,1,0,
SR-ARE,C(=CC=C1Nc2ccccc2S1)C=Cc1[nH+]c2ccccc2s1,1,0,
SR-ARE,C(=CC=CC1=[NH+]c2ccc3ccccc3c2C1)C=CC=C1Cc2c(ccc3ccccc23)N1,1,0,
SR-ARE,C(=CC=CC=CC=CC=CC1C=CCCC1)C=CC=CC=CC=CC1=CCCCC1,1,0,
SR-ARE,C(=CC=Nc1ccccc1)C=CNc1ccccc1,1,0,
SR-ARE,C(=CSSCC1CCCO1)NCc1cncnc1,1,0,
SR-ARE,C(=Cc1[nH+]c2ccccc2s1)C=C1Nc2ccccc2S1,1,1,1.0
SR-ARE,C(=Cc1ccc(-c2ccc(C=Cc3ccccc3)cc2)cc1)c1ccccc1,1,0,
SR-ARE,C(=Cc1ccc(-c2ccccc2)cc1)CN1CCCCCC1,1,0,
SR-ARE,C(=Cc1ccc(N=Nc2ccccc2)cc1)c1ccc(N=Nc2ccccc2)cc1,1,0,
SR-ARE,C(=Cc1ccc(Nc2ncnc(Nc3ccccc3)n2)cc1)c1ccc(Nc2ncnc(Nc3ccccc3)n2)cc1,1,0,0.0
SR-ARE,C(=Cc1ccc2ccccc2[nH+]1)C=C1C=Cc2ccccc2N1,1,1,1.0
SR-ARE,C(=Cc1ccc2ccccc2n1)c1cccc(C(CCc2ccccc2)SCC2CC2)c1,1,0,0.0
SR-ARE,C(=Cc1ccc2ccccc2n1)c1ccccc1,1,0,
SR-ARE,C(=Cc1ccccc1)C(C=Cc1ccccc1)=NN=C1NCCCN1,1,0,
SR-ARE,C(=Cc1ccccc1)CNCCc1ccccc1,1,0,
SR-ARE,C(=Cc1ccccc1)CNCc1cccc2ccccc12,1,0,0.0
SR-ARE,C(=Cc1ccncc1)c1ccccc1,1,0,
SR-ARE,C(=Cc1cncn1Cc1ccccc1)Cc1cccs1,1,0,0.0
SR-ARE,C(=Cc1n[nH]c2cc(Sc3ccccc3)ccc12)c1ccccn1,1,1,1.0
SR-ARE,C(=Cc1nc(C2CCC2)cs1)c1ccccc1,1,1,1.0
SR-ARE,C(=NC1CCCCC1)=NC1CCCCC1,1,0,
SR-ARE,C(=NCCN=Cc1ccccc1)c1ccccc1,1,0,
SR-ARE,C(=NOCC1OCCO1)c1ccccc1,1,0,0.0
SR-ARE,C(=NOCCCN1CCCCC1)c1ccc[nH+]c1,1,0,0.0
SR-ARE,C(=NOCc1ccccc1)c1ccccc1,1,1,1.0
SR-ARE,C(=NOCc1ccccc1)c1cn[nH]c1Oc1ccccc1,1,1,1.0
SR-ARE,C(=NOc1ccccc1)c1ccccc1,1,0,
SR-ARE,C(=Nc1ccccc1)NC=Nc1ccccc1,1,0,0.0
SR-ARE,C(=Nc1ccccc1)Nc1ccccc1,1,0,
SR-ARE,C(=Nc1ccccc1)c1ccccc1,1,0,
SR-ARE,C(=Nc1ccccc1)n1ccnc1,1,1,1.0
SR-ARE,C(CCN1CCCCC1)=C(c1cccs1)c1cccs1,1,0,0.0
SR-ARE,C(CCOCC1CO1)COCC1CO1,1,1,1.0
SR-ARE,C(CC[NH+]1CCCC1)CC[NH+]1CCCC1,1,0,
SR-ARE,C(COCC1CO1)OCC1CO1,1,1,1.0
SR-ARE,C(COc1ccc2c(c1)[nH]c1ccccc12)=C1CN2CCC1CC2,1,0,
SR-ARE,C1=C(Cc2ccccn2)c2ccccc2C1,1,0,0.0
SR-ARE,C1=C(c2ccccc2)CCN(CCc2ccc3ccccc3c2)C1,1,1,1.0
SR-ARE,C1=C2C3CC4OC5(CCC4C3CCC23CC32CCC(OC3CCCCO3)CC2C1)OCC1OC15,1,0,0.0
SR-ARE,C1=C2C3CCCC3CCC2C2CCCCC2C1,1,0,
SR-ARE,C1=C2CC(OC3OCCC(OC4CCCCO4)C3OC3CCCCO3)CCC2C2CCC3C(CC4C3CC3CCCCN34)C2C1,1,0,
SR-ARE,C1=C2CC3C4CCCCC4=CCC3C2CCC12CC1NCCCC1O2,1,0,
SR-ARE,C1=C2CC3CCC2(CCC1)C3,1,0,0.0
SR-ARE,C1=C2CCC3C4CCCC4CCC3C2Cc2cnoc21,1,0,
SR-ARE,C1=C2CCCCC2C2CCC34CNCC3CCC4C2C1,1,0,0.0
SR-ARE,C1=C2CCCCC2C2CCC3C(c4cccnc4)=CCC3C2C1,1,0,
SR-ARE,C1=C2CCCCC2CCC1,1,1,1.0
SR-ARE,C1=CC(=C(c2ccccc2)c2ccc(Nc3ccccc3)cc2)C=CC1=Nc1ccccc1,1,0,0.0
SR-ARE,C1=CC(NC2CCC(OC3CCC(OC4CCCOC4)OC3)OC2)CCC1,1,0,0.0
SR-ARE,C1=CC(Oc2cccc(Oc3ccccc3)c2)CC1,1,1,1.0
SR-ARE,C1=CC(c2cccc3nonc23)C=CN1,1,0,0.0
SR-ARE,C1=CC(n2cnc3c(NC4CC4)ncnc32)CC1,1,0,
SR-ARE,C1=CC1,1,0,0.0
SR-ARE,C1=CC2(CCC1)CCCO2,1,0,
SR-ARE,C1=CC23CCCN2CCc2cc4c(cc2C3C1)OCO4,1,0,
SR-ARE,C1=CC23CCNCc4cccc(c42)OC3CC1,1,0,
SR-ARE,C1=CC2=CCC3C4CCCC4CCC3C2CC1,1,0,
SR-ARE,C1=CC2=CCCCC2CC1,1,0,0.0
SR-ARE,C1=CC2C3CCC(C3)C2C1,1,0,0.0
SR-ARE,C1=CC2CC(c3ccc4c(c3)C35CCN6CC=CC(CCC3N4)C65)c3[nH]c4ccccc4c3CN(C1)C2,1,0,
SR-ARE,C1=CC2CC1C1CC3OC3C21,1,0,
SR-ARE,C1=CC2CC1CC2C(CCN1CCCCC1)c1ccccc1,1,0,0.0
SR-ARE,C1=CC2CCC3C4CCCCC4=CCC3C2C1,1,1,1.0
SR-ARE,C1=CC2OC23CCC2C4CCCC4CCC2C3C1,1,1,1.0
SR-ARE,C1=CC2Oc3cccc4c3C23CCNC(C4)C3=C1,1,0,
SR-ARE,C1=CC2c3ccccc3OCC2CC1,1,0,
SR-ARE,C1=CCC(c2ccccc2)CC1,1,0,0.0
SR-ARE,C1=CCC2CC2C1,1,0,
SR-ARE,C1=CCC2CC=CC2C1,1,0,
SR-ARE,C1=CCC=C1.C1=CCC=C1,1,0,
SR-ARE,C1=CCC=C1.c1cc[cH-]c1,1,0,0.0
SR-ARE,C1=CCC=CC1,1,0,0.0
SR-ARE,C1=CCCC1,1,0,0.0
SR-ARE,C1=CCCC=CCC1,1,0,0.0
SR-ARE,C1=CCCC=CCCC=CCC1,1,0,0.0
SR-ARE,C1=CCNCC1,1,0,0.0
SR-ARE,C1=COC(OC2CCC(OC3CCC(OC4CCC(OC5CCC(OC6CCC7OCC6O7)OC5)OC4)CC3)OC2)CC1,1,0,
SR-ARE,C1=Cc2cc3ccc(cc4nc(cc5ccc(cc1n2)[nH]5)C=C4)[nH]3,1,1,1.0
SR-ARE,C1=Cc2cc3ccc(cc4nc(cc5ccc(cc1n2)[nH]5)CC4)[nH]3,1,0,
SR-ARE,C1=Cc2cccc3cccc1c23,1,0,0.0
SR-ARE,C1=Cc2ccccc2C(=C2CCNCC2)c2ccccc21,1,0,0.0
SR-ARE,C1=Cc2ccccc2C1,1,0,0.0
SR-ARE,C1=Cc2ccccc2Cc2ccccc21,1,0,0.0
SR-ARE,C1=Cc2ccccc2N(CCCN2CCNCC2)c2ccccc21,1,0,0.0
SR-ARE,C1=Cc2ccccc2Nc2ccccc21,1,0,0.0
SR-ARE,C1=Cc2ccccc2Sc2ccccc21,1,0,0.0
SR-ARE,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)CC1,1,0,
SR-ARE,C1=Cn2c3c(c4ccccc42)CCN2CCCC1C32,1,0,0.0
SR-ARE,C1=NC(c2ccccc2)CN1,1,0,0.0
SR-ARE,C1=NC=NCN1c1ccccc1,1,0,
SR-ARE,C1=NCC(c2ccccc2)O1,1,0,0.0
SR-ARE,C1=NCC2c3ccccc3Cc3ccccc3N12,1,0,0.0
SR-ARE,C1=NCOC1,1,1,1.0
SR-ARE,C1=NCSC1,1,0,0.0
SR-ARE,C1=NNc2ncnc3c2c1cn3C1CCCO1,1,1,1.0
SR-ARE,C1=NOC(c2ccccc2)(c2ccccc2)C1,1,0,0.0
SR-ARE,C1=Nc2ccc3ccccc3c2C1,1,0,0.0
SR-ARE,C1=Nc2ccccc2C(c2ccccc2)=[NH+]C1,1,0,
SR-ARE,C1=Nc2ccccc2C1,1,0,0.0
SR-ARE,C1C2C3C4CC5C3C1C5C24,1,0,
SR-ARE,C1C2OC2C2C1C1CC2C2OC12,1,0,0.0
SR-ARE,C1CC(COCC2CO2)CCC1COCC1CO1,1,0,
SR-ARE,C1CC2CC(C1)C2,1,0,0.0
SR-ARE,C1CC2CC3CCCC3(C1)C2,1,0,
SR-ARE,C1CC2CCC(C1)N2,1,0,
SR-ARE,C1CC2CCC(C1)[NH2+]2,1,0,
SR-ARE,C1CC2CCC1CO2,1,0,0.0
SR-ARE,C1CC2CCC1O2,1,0,
SR-ARE,C1CC2CCC3C4CC5SC5CC4CCC3C2C1,1,0,
SR-ARE,C1CC2CCC3C4Cc5nonc5CC4CCC3C2C1,1,0,
SR-ARE,C1CC2C[NH2+]CC1C2,1,0,
SR-ARE,C1CC2OCC1OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)O2,1,1,1.0
SR-ARE,C1CC2OCC1OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)O2,1,0,0.0
SR-ARE,C1CC2OCC1OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)O2,1,0,0.0
SR-ARE,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,1,0,
SR-ARE,C1CCC(C2CC3CCC2C3)CC1,1,0,
SR-ARE,C1CCC(C2CCC(C3CCC(C4CCC5(CCCCO5)O4)O3)O2)OC1,1,0,
SR-ARE,C1CCC(CC2CCCC2)C1,1,0,0.0
SR-ARE,C1CCC(CC2CCCC3(CCC(C4CCC(C5OC(C6CCCCO6)CC5OC5CCCCO5)O4)O3)O2)OC1,1,0,
SR-ARE,C1CCC(N=NC2CCCCC2)CC1,1,0,0.0
SR-ARE,C1CCC(N[SiH](NC2CCCCC2)NC2CCCCC2)CC1,1,0,0.0
